iid,gender,condtn,pid,match,ramerace ,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,like_o,prob_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,like,prob,met
17,1,1,5,0,0,1,1,2,2,1,0,1,1,0,1,1,2,2,2,2,2,1,3,13,2,1,1,3,3,2,2,4,2,1,1,0,0,0,1,1,1,1,0,0,0,1,1,2,2,1,1,1
17,1,1,6,0,0,5,0,2,4,0,1,1,1,0,1,1,2,2,2,2,2,2,3,13,2,1,1,3,3,2,2,4,2,1,1,0,0,0,1,1,1,1,0,0,0,2,2,2,2,1,1,1
17,1,1,7,0,0,4,0,2,4,1,1,1,1,1,0,1,2,2,2,2,2,2,3,13,2,1,1,3,3,2,2,4,2,1,1,0,0,0,1,1,1,1,0,0,0,2,2,2,2,2,2,1
17,1,1,8,0,0,1,1,2,2,0,1,1,1,1,0,1,2,2,2,2,2,2,3,13,2,1,1,3,3,2,2,4,2,1,1,0,0,0,1,1,1,1,0,0,0,2,2,2,2,2,2,1
17,1,1,9,1,1,3,0,3,6,1,0,1,1,0,0,1,2,2,2,2,2,2,3,13,2,1,1,3,3,2,2,4,2,1,1,0,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,1
17,1,1,10,0,0,5,1,3,2,1,1,1,2,0,0,1,2,2,2,2,2,0,3,13,2,1,1,3,3,2,2,4,2,1,1,0,0,0,1,1,1,1,0,0,0,2,2,2,1,1,2,1
18,1,1,1,0,0,5,0,2,4,1,1,1,1,1,1,0,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,1
18,1,1,2,0,0,1,1,2,2,2,0,1,1,0,0,0,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,1
18,1,1,3,0,0,3,1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,0,1
18,1,1,4,0,0,2,1,2,2,1,1,1,1,0,0,0,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,1
18,1,1,5,0,0,1,1,2,2,1,0,1,1,0,1,1,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,1
18,1,1,6,0,0,1,0,2,4,0,1,1,1,0,1,0,2,2,2,1,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,1
18,1,1,7,0,0,1,0,2,4,1,1,1,1,1,0,0,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,1
18,1,1,8,1,1,2,1,2,2,0,1,1,1,1,0,1,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,1
18,1,1,9,0,0,1,0,3,6,1,0,1,1,0,0,1,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,1
18,1,1,10,0,0,1,1,3,2,1,1,1,2,0,0,0,2,2,2,2,2,2,3,8,2,8,8,1,6,1,7,5,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,1
19,1,1,1,1,1,3,0,2,4,1,1,1,1,1,1,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,2,1,1,2,1,2,2,2,0,1,1,0,0,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,3,0,0,2,1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,4,1,1,5,1,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,5,1,1,2,1,2,2,1,0,1,1,0,1,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,6,1,1,5,0,2,4,0,1,1,1,0,1,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,7,1,1,4,0,2,4,1,1,1,1,1,0,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,8,1,1,5,1,2,2,0,1,1,1,1,0,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,9,1,1,4,0,3,6,1,0,1,1,0,0,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
19,1,1,10,1,1,5,1,3,2,1,1,1,2,0,0,1,2,2,2,2,2,2,3,8,2,1,1,4,1,1,7,10,2,0,1,0,0,1,2,1,1,0,0,0,1,2,2,2,2,2,2,1
20,1,1,1,0,0,4,0,2,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
20,1,1,2,0,0,4,1,2,2,2,0,1,1,0,0,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
20,1,1,3,0,0,5,1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
20,1,1,4,0,0,2,1,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
20,1,1,5,0,0,1,1,2,2,1,0,1,1,0,1,1,2,2,2,2,2,1,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,2,2,2,1
20,1,1,6,0,0,5,0,2,4,0,1,1,1,0,1,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
20,1,1,7,0,0,2,0,2,4,1,1,1,1,1,0,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
20,1,1,8,1,1,3,1,2,2,0,1,1,1,1,0,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,1,2,2,2,2,2,2,1
20,1,1,9,0,0,3,0,3,6,1,0,1,1,0,0,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
20,1,1,10,0,0,1,1,3,2,1,1,1,2,0,0,1,2,2,2,2,2,2,2,8,2,1,1,1,1,1,7,6,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,1
21,0,2,40,0,0,3,1,2,4,1,1,1,1,0,0,0,1,2,2,2,2,0,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,43,0,0,5,0,2,2,1,2,1,0,0,0,0,2,2,2,2,2,1,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,44,0,0,4,0,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,45,0,0,1,0,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,1,1
21,0,2,46,0,0,3,0,3,2,1,2,1,0,0,0,0,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,1,1
21,0,2,47,0,0,1,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,48,0,0,1,0,2,2,1,1,1,1,0,0,0,1,2,2,2,2,1,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,49,0,0,3,1,2,4,1,1,1,1,0,1,0,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,1,2,2,2,2,2,2,1
21,0,2,51,0,0,5,0,2,2,1,0,2,1,0,1,0,1,2,2,1,2,1,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,1,0,1
21,0,2,52,0,0,7,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,1,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,53,0,0,1,0,3,2,2,1,1,0,0,0,0,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,54,0,0,2,0,3,2,2,1,1,1,0,0,0,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,0,1
21,0,2,55,0,0,4,0,2,1,1,1,1,0,0,0,0,2,2,2,2,2,2,2,5,4,8,10,6,7,4,10,5,1,1,1,1,1,1,2,1,0,1,0,1,0,2,2,2,2,2,1,1
22,0,2,40,0,0,3,0,2,4,1,1,1,1,0,0,0,2,2,2,2,1,0,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,0,2,2,2,2,2,2,1
22,0,2,42,0,0,5,0,2,4,1,1,1,1,0,0,0,1,2,2,2,1,0,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,0,2,2,2,2,1,1,1
22,0,2,43,0,0,1,0,2,2,1,2,1,0,0,0,0,2,2,2,1,2,1,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,0,2,2,2,2,2,1,1
22,0,2,44,1,1,3,0,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,1,2,2,2,2,2,2,1
22,0,2,45,1,1,1,0,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,1,2,2,2,2,2,2,1
22,0,2,46,0,0,4,0,3,2,1,2,1,0,0,0,0,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,1,2,2,2,2,2,2,1
22,0,2,48,0,0,8,0,2,2,1,1,1,1,0,0,0,2,2,2,2,2,0,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,1,2,2,2,2,2,2,1
22,0,2,49,0,0,1,0,2,4,1,1,1,1,0,1,0,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,0,2,2,2,2,2,1,1
22,0,2,50,0,0,2,1,3,1,2,0,1,1,0,0,0,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,1,2,2,2,2,2,2,1
22,0,2,51,0,0,6,0,2,2,1,0,2,1,0,1,0,1,1,1,1,1,0,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,0,1,2,2,2,1,0,1
22,0,2,52,0,0,1,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,1,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,0,1,2,2,2,1,1,1
22,0,2,53,0,0,5,0,3,2,2,1,1,0,0,0,0,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,1,2,2,2,2,2,2,1
22,0,2,54,0,0,4,0,3,2,2,1,1,1,0,0,0,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,0,2,2,2,2,2,1,1
22,0,2,55,0,0,2,1,2,1,1,1,1,0,0,0,0,2,2,2,2,2,2,3,9,1,1,2,1,6,2,5,4,1,1,1,0,0,1,2,0,0,0,0,0,1,2,2,2,2,2,2,1
23,0,2,40,0,0,3,1,2,4,1,1,1,1,0,0,0,2,2,1,2,0,0,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,1,2,2,2,2,2,2,1
23,0,2,42,0,0,5,1,2,4,1,1,1,1,0,0,0,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,1,2,2,2,2,2,2,1
23,0,2,43,1,1,4,0,2,2,1,2,1,0,0,0,1,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,1,2,2,2,2,2,2,1
23,0,2,44,1,1,2,0,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,1,2,2,2,2,2,2,1
23,0,2,45,1,1,1,0,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,1,2,2,2,2,2,2,1
23,0,2,46,0,0,6,0,3,2,1,2,1,0,0,0,0,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,1,2,2,2,2,2,2,1
23,0,2,47,0,0,3,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,0,2,2,2,2,2,2,1
23,0,2,48,0,0,6,0,2,2,1,1,1,1,0,0,0,2,2,2,2,1,1,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,0,2,2,2,2,2,2,1
23,0,2,49,0,0,3,1,2,4,1,1,1,1,0,1,0,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,1,2,2,2,2,2,2,1
23,0,2,51,0,0,6,0,2,2,1,0,2,1,0,1,0,2,2,2,0,1,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,0,2,2,2,2,2,2,1
23,0,2,52,0,0,2,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,1,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,0,2,2,2,2,2,2,1
23,0,2,54,0,0,4,0,3,2,2,1,1,1,0,0,1,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,0,2,2,2,2,2,2,1
23,0,2,55,0,0,1,0,2,1,1,1,1,0,0,0,0,2,2,2,2,2,2,2,3,4,9,6,1,1,1,3,5,0,1,2,0,0,0,2,0,1,1,0,0,0,2,2,2,2,2,2,1
24,0,2,40,0,0,4,0,2,4,1,1,1,1,0,0,0,2,2,2,2,1,1,3,11,2,2,3,2,6,4,9,5,0,1,1,1,1,1,2,0,1,1,0,0,0,2,2,2,2,2,1,1
24,0,2,43,0,0,4,1,2,2,1,2,1,0,0,0,0,2,2,2,2,2,2,3,11,2,2,3,2,6,4,9,5,0,1,1,1,1,1,2,0,1,1,0,0,0,2,2,2,2,2,2,1
24,0,2,46,0,0,3,1,3,2,1,2,1,0,0,0,0,2,2,2,2,2,2,3,11,2,2,3,2,6,4,9,5,0,1,1,1,1,1,2,0,1,1,0,0,1,2,2,2,2,2,2,1
24,0,2,47,0,0,1,1,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,3,11,2,2,3,2,6,4,9,5,0,1,1,1,1,1,2,0,1,1,0,0,0,2,2,2,2,2,2,1
24,0,2,48,0,0,1,1,2,2,1,1,1,1,0,0,0,2,2,2,2,2,1,3,11,2,2,3,2,6,4,9,5,0,1,1,1,1,1,2,0,1,1,0,0,0,2,2,2,2,2,2,1
24,0,2,51,0,0,1,1,2,2,1,0,2,1,0,1,1,2,2,2,2,2,1,3,11,2,2,3,2,6,4,9,5,0,1,1,1,1,1,2,0,1,1,0,0,0,2,2,2,2,2,2,1
25,0,2,40,0,0,2,0,2,4,1,1,1,1,0,0,0,2,2,2,2,1,0,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,42,0,0,6,0,2,4,1,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,43,0,0,2,1,2,2,1,2,1,0,0,0,1,2,2,2,2,2,0,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,44,0,0,3,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,45,0,0,1,1,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,46,0,0,3,1,3,2,1,2,1,0,0,0,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,47,0,0,1,1,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,2,2,2,2,1
25,0,2,48,0,0,4,1,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,49,0,0,1,0,2,4,1,1,1,1,0,1,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,51,0,0,2,1,2,2,1,0,2,1,0,1,0,2,2,2,2,1,1,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,52,0,0,3,1,2,2,1,1,1,1,0,1,1,2,2,2,2,2,1,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,53,0,0,2,1,3,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,54,0,0,2,1,3,2,2,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
25,0,2,55,0,0,6,0,2,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,11,2,10,2,1,5,2,9,5,1,1,1,1,1,1,1,1,0,1,0,1,0,2,2,2,2,2,2,1
26,0,2,40,0,0,4,0,2,4,1,1,1,1,0,0,0,2,2,2,2,1,0,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1,1
26,0,2,42,0,0,1,0,2,4,1,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1,1
26,0,2,43,0,0,1,1,2,2,1,2,1,0,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,2,0,1,1,1
26,0,2,44,0,0,5,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,2,2,2,2,1
26,0,2,45,0,0,1,1,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,2,0,1,1,1
26,0,2,46,0,0,3,1,3,2,1,2,1,0,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,2,2,2,2,1
26,0,2,47,0,0,1,1,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,2,2,1,1,1
26,0,2,48,0,0,3,1,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,2,2,2,2,1
26,0,2,49,0,0,1,0,2,4,1,1,1,1,0,1,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,2,2,2,2,1
26,0,2,51,0,0,1,1,2,2,1,0,2,1,0,1,1,2,1,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,2,2,2,2,1
26,0,2,52,0,0,1,1,2,2,1,1,1,1,0,1,1,2,2,2,2,2,1,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,2,2,2,2,1
26,0,2,53,0,0,1,1,3,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,2,2,2,2,1
26,0,2,54,0,0,2,1,3,2,2,1,1,1,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1,1
26,0,2,55,0,0,1,0,2,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,11,2,2,4,1,5,2,9,7,1,1,1,1,1,0,1,0,0,1,1,0,0,2,2,2,2,2,2,1
27,0,2,40,0,0,2,0,2,4,1,1,1,1,0,0,0,2,2,2,2,2,1,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,1,2,2,2,1,1,1
27,0,2,42,0,0,1,0,2,4,1,1,1,1,0,0,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,1,1,1,1
27,0,2,43,0,0,2,0,2,2,1,2,1,0,0,0,1,2,2,2,2,2,1,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,2,1,1,1
27,0,2,44,0,0,5,0,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2,1,0,2,1
27,0,2,45,0,0,3,0,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,1,2,2,2,0,1,1
27,0,2,46,1,1,3,0,3,2,1,2,1,0,0,0,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,1,2,2,2,2,2,2,1
27,0,2,47,0,0,3,0,3,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,0,2,2,2,1,2,1
27,0,2,48,0,0,4,0,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,2,2,2,2,1,0,1
27,0,2,49,0,0,2,0,2,4,1,1,1,1,0,1,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,2,2,2,2,1,1,1
27,0,2,51,0,0,2,0,2,2,1,0,2,1,0,1,1,2,2,2,2,2,1,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2,0,1,1,1
27,0,2,52,0,0,4,0,2,2,1,1,1,1,0,1,1,2,2,2,2,2,1,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,2,0,0,1,1
27,0,2,53,0,0,1,0,3,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,2,2,2,1,1,1,1
27,0,2,54,0,0,1,0,3,2,2,1,1,1,0,0,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,1,2,2,1,0,1,1
27,0,2,55,0,0,2,0,2,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,3,3,1,5,1,6,2,9,5,1,0,1,1,1,0,1,0,1,1,0,1,0,2,2,2,2,2,0,1
29,0,2,42,0,0,1,0,2,4,1,1,1,1,0,0,0,1,2,2,2,2,0,2,11,2,4,5,1,6,1,9,7,1,1,1,1,1,0,2,1,0,1,1,0,0,2,2,2,2,2,1,1
29,0,2,44,1,1,5,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,11,2,4,5,1,6,1,9,7,1,1,1,1,1,0,2,1,0,1,1,0,1,2,2,2,1,2,2,1
29,0,2,45,1,1,1,1,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,11,2,4,5,1,6,1,9,7,1,1,1,1,1,0,2,1,0,1,1,0,1,2,2,2,2,2,2,1
29,0,2,46,0,0,1,1,3,2,1,2,1,0,0,0,0,2,2,2,2,2,2,2,11,2,4,5,1,6,1,9,7,1,1,1,1,1,0,2,1,0,1,1,0,1,2,2,2,2,2,2,1
29,0,2,47,0,0,1,1,3,2,1,1,1,1,0,0,0,2,2,2,2,2,2,2,11,2,4,5,1,6,1,9,7,1,1,1,1,1,0,2,1,0,1,1,0,0,2,2,2,2,2,2,1
